start_location_x,start_location_y,cluster_label
121.531,31.309,2
121.308,31.288,3
121.455,31.204,1
121.473,31.336,5
121.386,31.315,3
121.401,31.12,4
121.467,31.215,1
121.467,31.304,5
121.406,31.307,0
121.475,31.177,1
121.535,31.288,2
121.4,31.261,0
121.609,31.253,2
121.37,31.246,3
121.533,31.271,2
121.396,31.172,4
121.436,31.218,0
121.495,31.207,1
121.532,31.281,2
121.455,31.34,5
121.441,31.242,0
121.416,31.122,4
121.49,31.254,2
121.441,31.191,1
121.413,31.359,5
121.536,31.331,2
121.447,31.142,4
121.476,31.251,0
121.483,31.277,2
121.45,31.116,4
121.419,31.254,0
121.457,31.241,0
121.465,31.253,0
121.506,31.282,2
121.437,31.338,5
121.347,31.287,3
121.449,31.188,1
121.435,31.324,5
121.43,31.279,0
121.447,31.272,0
121.448,31.227,0
121.41,31.141,4
121.323,31.238,3
121.542,31.33,2
121.421,31.206,4
121.488,31.368,5
121.488,31.266,2
121.448,31.307,5
121.443,31.222,0
121.476,31.307,5
121.461,31.229,1
121.492,31.271,2
121.311,31.127,4
121.475,31.237,1
121.484,31.294,5
121.453,31.203,1
121.47,31.231,1
121.458,31.215,1
121.494,31.268,2
121.421,31.132,4
121.479,31.225,1
121.362,31.135,4
121.462,31.285,5
121.447,31.305,5
121.446,31.171,4
121.392,31.025,4
121.384,31.145,4
121.491,31.225,1
121.532,31.313,2
121.266,31.186,3
121.456,31.224,1
121.505,31.303,2
121.403,31.21,4
121.496,31.27,2
121.449,31.305,5
121.578,31.282,2
121.446,31.133,4
121.45,31.274,0
121.457,31.242,0
121.395,31.173,4
121.443,31.17,4
121.398,31.216,0
121.392,31.14,4
121.451,31.165,1
121.485,31.306,5
121.479,31.22,1
121.518,31.295,2
121.408,31.254,0
121.494,31.245,1
121.39,31.269,3
121.527,31.255,2
121.423,31.177,4
121.507,31.304,2
121.511,31.259,2
121.492,31.308,5
121.572,31.141,1
121.513,31.274,2
121.479,31.337,5
121.369,31.19,4
121.425,31.27,0
121.42,31.158,4
121.421,31.145,4
121.399,31.23,0
121.43,31.246,0
121.48,31.297,5
121.43,31.278,0
121.468,31.263,0
121.441,31.309,5
121.487,31.201,1
121.441,31.304,5
121.432,31.283,0
121.499,31.26,2
121.351,31.315,3
121.48,31.286,5
121.383,31.166,4
121.478,31.239,1
121.497,31.327,5
121.329,31.244,3
121.514,31.304,2
121.526,31.309,2
121.454,31.333,5
121.47,31.25,0
121.497,31.302,2
121.485,31.302,5
121.423,31.273,0
121.417,31.208,4
121.428,31.228,0
121.391,31.251,3
121.39,31.269,3
121.384,31.231,3
121.457,31.174,1
121.546,31.273,2
121.529,31.333,2
121.512,31.279,2
121.439,31.267,0
121.36,31.158,4
121.541,31.329,2
121.429,31.234,0
121.513,31.28,2
121.547,31.243,2
121.571,31.266,2
121.48,31.339,5
121.424,31.392,5
121.428,31.26,0
121.396,31.192,4
121.451,31.143,4
121.37,31.258,3
121.518,31.275,2
121.442,31.263,0
121.414,31.279,0
121.505,31.262,2
121.447,31.298,5
121.433,31.168,4
121.508,31.2,1
121.543,31.294,2
121.391,31.164,4
121.384,31.242,3
121.521,31.309,2
121.498,31.216,1
121.493,31.293,2
121.395,31.235,0
121.431,31.277,0
121.435,31.174,4
121.426,31.267,0
121.44,31.237,0
121.382,31.246,3
121.49,31.331,5
121.517,31.227,1
121.475,31.317,5
121.54,31.186,1
121.513,31.307,2
121.406,31.278,0
121.426,31.188,4
121.453,31.206,1
121.451,31.345,5
121.364,31.246,3
121.422,31.231,0
121.446,31.133,4
121.462,31.214,1
121.435,31.18,4
121.433,31.201,1
121.495,31.389,5
121.49,31.238,1
121.449,31.222,1
121.385,31.252,3
121.42,31.287,0
121.656,31.266,2
121.506,31.321,2
121.504,31.273,2
121.484,31.305,5
121.449,31.226,0
121.404,31.214,0
121.461,31.202,1
121.424,31.206,4
121.316,31.193,3
121.446,31.229,0
121.451,31.286,0
121.447,31.225,0
121.491,31.264,2
121.505,31.25,2
121.5,31.29,2
121.515,31.298,2
121.489,31.262,2
121.442,31.136,4
121.38,31.314,3
121.414,31.231,0
121.483,31.32,5
121.451,31.245,0
121.385,31.355,5
121.582,31.153,1
121.319,31.292,3
121.495,31.223,1
121.388,31.25,3
121.485,31.296,5
121.391,31.156,4
121.389,31.321,3
121.359,31.259,3
121.529,31.338,2
121.484,31.287,5
121.32,31.288,3
121.417,31.215,0
121.489,31.294,5
121.625,31.176,1
121.448,31.306,5
121.43,31.248,0
121.358,31.218,3
121.528,31.301,2
121.491,31.29,2
121.485,31.305,5
121.535,31.318,2
121.434,31.167,4
121.483,31.284,5
121.514,31.311,2
121.471,31.218,1
121.429,31.199,4
121.522,31.286,2
121.408,31.352,5
121.454,31.225,1
121.407,31.276,0
121.429,31.199,4
121.353,31.17,4
121.454,31.271,0
121.485,31.303,5
121.422,31.274,0
121.533,31.295,2
121.536,31.282,2
121.5,31.352,5
121.42,31.135,4
121.492,31.279,2
121.575,31.291,2
121.541,31.324,2
121.449,31.225,0
121.436,31.323,5
121.402,31.128,4
121.476,31.316,5
121.466,31.257,0
121.422,31.125,4
121.46,31.304,5
121.456,31.291,5
121.349,31.171,4
121.538,31.318,2
121.464,31.193,1
121.532,31.318,2
121.478,31.294,5
121.442,31.33,5
121.342,31.256,3
121.322,31.296,3
121.474,31.217,1
121.389,31.166,4
121.428,31.228,0
121.572,31.255,2
121.416,31.282,0
121.419,31.231,0
121.518,31.279,2
121.53,31.258,2
121.389,31.113,4
121.485,31.306,5
121.46,31.199,1
121.403,31.13,4
121.555,31.306,2
121.438,31.27,0
121.509,31.335,5
121.477,31.286,5
121.43,31.367,5
121.402,31.241,0
121.467,31.033,4
121.537,31.298,2
121.511,31.172,1
121.367,31.259,3
121.442,31.253,0
121.412,31.358,5
121.429,31.284,0
121.544,31.311,2
121.492,31.229,1
121.472,31.265,0
121.541,31.321,2
121.542,31.292,2
121.506,31.329,5
121.405,31.183,4
121.369,31.236,3
121.459,31.215,1
121.402,31.237,0
121.459,31.16,1
121.517,31.233,1
121.49,31.331,5
121.489,31.271,2
121.447,31.318,5
121.408,31.357,5
121.462,31.32,5
121.49,31.277,2
121.494,31.147,1
121.498,31.2,1
121.439,31.245,0
121.471,31.202,1
121.442,31.222,0
121.498,31.222,1
121.474,31.323,5
121.401,31.247,0
121.417,31.215,0
121.452,31.298,5
121.451,31.156,4
121.536,31.278,2
121.54,31.281,2
121.426,31.165,4
121.51,31.305,2
121.374,31.313,3
121.451,31.26,0
121.436,31.16,4
121.495,31.247,1
121.515,31.34,2
121.492,31.263,2
121.409,31.244,0
121.336,31.268,3
121.421,31.139,4
121.486,31.274,2
121.386,31.314,3
121.447,31.298,5
121.511,31.304,2
121.575,31.351,2
121.462,31.181,1
121.513,31.275,2
121.442,31.297,5
121.455,31.196,1
121.431,31.041,4
121.319,31.284,3
121.361,31.179,4
121.485,31.306,5
121.518,31.306,2
121.498,31.25,2
121.501,31.286,2
121.378,31.193,4
121.492,31.225,1
121.455,31.224,1
121.448,31.214,1
121.439,31.304,5
121.481,31.214,1
121.405,31.238,0
121.492,31.262,2
121.506,31.33,5
121.527,31.322,2
121.427,31.286,0
121.538,31.316,2
121.504,31.268,2
121.511,31.259,2
121.44,31.33,5
121.37,31.176,4
121.428,31.245,0
121.531,31.269,2
121.497,31.392,5
121.384,31.11,4
121.409,31.135,4
121.4,31.135,4
121.447,31.251,0
121.515,31.263,2
121.393,31.222,3
121.391,31.269,3
121.502,31.337,5
121.532,31.323,2
121.445,31.338,5
121.462,31.311,5
121.434,31.259,0
121.42,31.241,0
121.495,31.223,1
121.447,31.226,0
121.406,31.146,4
121.472,31.3,5
121.577,31.103,1
121.38,31.323,3
121.437,31.194,1
121.38,31.194,4
121.471,31.212,1
121.297,31.293,3
121.399,31.107,4
121.471,31.308,5
121.479,31.312,5
121.485,31.334,5
121.451,31.156,4
121.539,31.261,2
121.539,31.264,2
121.457,31.235,0
121.54,31.272,2
121.521,31.291,2
121.517,31.271,2
121.525,31.282,2
121.512,31.293,2
121.465,31.322,5
121.387,31.137,4
121.494,31.25,2
121.419,31.159,4
121.441,31.228,0
121.321,31.294,3
121.498,31.213,1
121.503,31.287,2
121.447,31.171,4
121.471,31.295,5
121.316,31.29,3
121.359,31.118,4
121.497,31.35,5
121.47,31.262,0
121.443,31.327,5
121.387,31.108,4
121.481,31.245,1
121.467,31.263,0
121.53,31.176,1
121.384,31.239,3
121.421,31.279,0
121.465,31.283,5
121.527,31.285,2
121.439,31.333,5
121.491,31.28,2
121.493,31.206,1
121.473,31.198,1
121.423,31.269,0
121.423,31.268,0
121.298,31.27,3
121.376,31.255,3
121.412,31.188,4
121.545,31.245,2
121.489,31.259,2
121.463,31.18,1
121.465,31.21,1
121.405,31.307,0
121.412,31.232,0
121.43,31.261,0
121.413,31.195,4
121.527,31.324,2
121.364,31.184,4
121.506,31.329,5
121.447,31.199,1
121.491,31.3,5
121.516,31.252,2
121.438,31.34,5
121.451,31.244,0
121.505,31.289,2
121.485,31.296,5
121.454,31.26,0
121.466,31.217,1
121.498,31.292,2
121.508,31.279,2
121.465,31.21,1
121.422,31.255,0
121.524,31.264,2
121.363,31.124,4
121.532,31.33,2
121.419,31.205,4
121.488,31.311,5
121.445,31.178,1
121.376,31.232,3
121.425,31.329,5
121.374,31.242,3
121.524,31.263,2
121.443,31.27,0
121.5,31.344,5
121.489,31.32,5
121.375,31.254,3
121.591,31.26,2
121.48,31.295,5
121.423,31.272,0
121.468,31.214,1
121.348,31.281,3
121.388,31.277,3
121.44,31.132,4
121.376,31.184,4
121.484,31.216,1
121.532,31.28,2
121.43,31.017,4
121.531,31.28,2
121.456,31.298,5
121.434,31.356,5
121.45,31.245,0
121.443,31.222,0
121.488,31.24,1
121.444,31.255,0
121.48,31.203,1
121.498,31.217,1
121.501,31.261,2
121.437,31.205,1
121.47,31.205,1
121.589,31.269,2
121.449,31.31,5
121.555,31.311,2
121.422,31.26,0
121.491,31.271,2
121.381,31.32,3
121.467,31.209,1
121.498,31.292,2
121.532,31.323,2
121.49,31.313,5
121.519,31.271,2
121.356,31.211,3
121.448,31.298,5
121.352,31.128,4
121.473,31.276,0
121.437,31.275,0
121.431,31.369,5
121.596,31.284,2
121.383,31.111,4
121.494,31.349,5
121.461,31.186,1
121.519,31.251,2
121.457,31.154,4
121.443,31.193,1
121.44,31.294,5
121.4,31.256,0
121.474,31.323,5
121.524,31.286,2
121.525,31.322,2
121.52,31.29,2
121.501,31.275,2
121.488,31.204,1
121.482,31.202,1
121.458,31.259,0
121.424,31.203,4
121.444,31.26,0
121.359,31.095,4
121.552,31.272,2
121.468,31.287,5
121.532,31.326,2
121.51,31.306,2
121.453,31.248,0
121.479,31.269,0
121.329,31.074,4
121.475,31.216,1
121.503,31.296,2
121.499,31.375,5
121.336,31.269,3
121.483,31.169,1
121.449,31.258,0
121.593,31.258,2
121.448,31.239,0
121.476,31.259,0
121.472,31.241,1
121.433,31.174,4
121.529,31.302,2
121.386,31.351,5
121.42,31.284,0
121.469,31.37,5
121.444,31.245,0
121.406,31.276,0
121.521,31.316,2
121.323,31.248,3
121.531,31.323,2
121.463,31.168,1
121.386,31.139,4
121.452,31.172,1
121.438,31.339,5
121.476,31.209,1
121.595,31.198,2
121.562,31.273,2
121.522,31.309,2
121.529,31.285,2
121.477,31.307,5
121.481,31.342,5
121.476,31.253,0
121.541,31.295,2
121.432,31.237,0
121.482,31.245,1
121.473,31.265,0
121.513,31.258,2
121.473,31.221,1
121.49,31.305,5
121.471,31.208,1
121.417,31.214,0
121.453,31.244,0
121.491,31.272,2
121.397,31.067,4
121.319,31.138,4
121.55,31.269,2
121.47,31.271,0
121.438,31.194,1
121.384,31.258,3
121.535,31.287,2
121.496,31.259,2
121.381,31.234,3
121.538,31.054,1
121.49,31.279,2
121.475,31.317,5
121.444,31.22,0
121.34,31.266,3
121.49,31.28,2
121.363,31.246,3
121.4,31.207,4
121.44,31.331,5
121.511,31.302,2
121.549,31.227,2
121.322,31.244,3
121.464,31.194,1
121.428,31.242,0
121.42,31.234,0
121.492,31.311,5
121.386,31.139,4
121.376,31.105,4
121.445,31.338,5
121.494,31.329,5
121.499,31.272,2
121.337,31.256,3
121.467,31.303,5
121.467,31.28,0
121.485,31.306,5
121.439,31.185,4
121.481,31.204,1
121.381,31.312,3
121.435,31.16,4
121.502,31.286,2
121.373,31.253,3
121.531,31.323,2
121.568,31.157,1
121.543,31.286,2
121.419,31.219,0
121.584,31.283,2
121.527,31.254,2
121.506,31.266,2
121.423,31.29,0
121.409,31.283,0
121.452,31.234,0
121.527,31.161,1
121.482,31.278,2
121.443,31.269,0
121.501,31.335,5
121.417,31.24,0
121.365,31.258,3
121.537,31.301,2
121.307,31.205,3
121.49,31.331,5
121.51,31.278,2
121.45,31.198,1
121.48,31.29,5
121.409,31.231,0
121.427,31.135,4
121.354,31.15,4
121.515,31.288,2
121.439,31.137,4
121.345,31.286,3
121.484,31.206,1
121.37,31.208,3
121.384,31.209,4
121.486,31.212,1
121.446,31.143,4
121.468,31.235,1
121.466,31.297,5
121.443,31.233,0
121.497,31.263,2
121.499,31.259,2
121.513,31.291,2
121.43,31.018,4
121.52,31.281,2
121.367,31.237,3
121.434,31.203,1
121.532,31.322,2
121.361,31.208,3
121.534,31.331,2
121.489,31.334,5
121.493,31.294,2
121.512,31.14,1
121.518,31.319,2
121.43,31.227,0
121.442,31.216,1
121.431,31.275,0
121.457,31.242,0
121.535,31.333,2
121.544,31.292,2
121.43,31.284,0
121.439,31.379,5
121.358,31.218,3
121.493,31.315,5
121.514,31.299,2
121.447,31.328,5
121.475,31.278,5
121.439,31.235,0
121.54,31.272,2
121.428,31.196,4
121.447,31.318,5
121.471,31.21,1
121.454,31.19,1
121.502,31.284,2
121.494,31.177,1
121.502,31.352,5
121.481,31.203,1
121.481,31.278,2
121.533,31.331,2
121.467,31.239,0
121.421,31.284,0
121.521,31.28,2
121.551,31.29,2
121.54,31.306,2
121.533,31.26,2
121.439,31.23,0
121.494,31.268,2
121.533,31.284,2
121.532,31.314,2
121.511,31.317,2
121.493,31.312,5
121.454,31.258,0
121.525,31.322,2
121.433,31.243,0
121.397,31.293,0
121.446,31.187,1
121.431,31.369,5
121.356,31.22,3
121.43,31.248,0
121.471,31.218,1
121.322,31.296,3
121.532,31.314,2
121.438,31.203,1
121.464,31.228,1
121.481,31.32,5
121.414,31.271,0
121.422,31.157,4
121.42,31.289,0
121.544,31.293,2
121.36,31.118,4
121.457,31.191,1
121.351,31.22,3
121.441,31.242,0
121.377,31.272,3
121.45,31.188,1
121.446,31.257,0
121.465,31.244,0
121.437,31.294,0
121.483,31.29,5
121.418,31.236,0
121.446,31.205,1
121.495,31.269,2
121.38,31.213,3
121.514,31.268,2
121.446,31.34,5
121.513,31.307,2
121.368,31.252,3
121.478,31.263,0
121.47,31.259,0
121.581,31.241,2
121.393,31.164,4
121.524,31.329,2
121.487,31.251,1
121.582,31.256,2
121.316,31.316,3
121.565,31.257,2
121.322,31.296,3
121.443,31.216,1
121.531,31.276,2
121.424,31.194,4
121.426,31.182,4
121.319,31.241,3
121.404,31.242,0
121.396,31.238,0
121.4,31.289,0
121.531,31.323,2
121.483,31.257,0
121.489,31.29,2
121.494,31.147,1
121.459,31.236,0
121.476,31.253,0
121.328,31.249,3
121.508,31.297,2
121.445,31.208,1
121.464,31.207,1
121.447,31.318,5
121.428,31.281,0
121.507,31.302,2
121.389,31.291,3
121.512,31.28,2
121.402,31.228,0
121.523,31.318,2
121.398,31.294,0
121.364,31.239,3
121.482,31.201,1
121.442,31.234,0
121.601,31.321,2
121.469,31.325,5
121.516,31.276,2
121.31,31.269,3
121.391,31.281,3
121.351,31.23,3
121.408,31.231,0
121.528,31.309,2
121.44,31.213,1
121.474,31.207,1
121.338,31.131,4
121.43,31.247,0
121.417,31.146,4
121.358,31.217,3
121.49,31.248,1
121.416,31.17,4
121.538,31.326,2
121.357,31.242,3
121.444,31.157,4
121.484,31.337,5
121.363,31.357,3
121.409,31.279,0
121.403,31.28,0
121.468,31.251,0
121.519,31.22,1
121.433,31.232,0
121.541,31.318,2
121.59,31.279,2
121.502,31.286,2
121.421,31.279,0
121.312,31.153,4
121.367,31.236,3
121.367,31.237,3
121.536,31.314,2
121.435,31.178,4
121.474,31.205,1
121.367,31.181,4
121.58,31.246,2
121.506,31.218,1
121.552,31.294,2
121.536,31.282,2
121.327,31.225,3
121.342,31.151,4
121.498,31.262,2
121.478,31.251,0
121.468,31.301,5
121.466,31.297,5
121.368,31.139,4
121.377,31.237,3
121.389,31.13,4
121.477,31.327,5
121.508,31.303,2
121.475,31.216,1
121.448,31.232,0
121.553,31.28,2
121.548,31.267,2
121.509,31.289,2
121.338,31.402,3
121.432,31.154,4
121.541,31.298,2
121.507,31.281,2
121.407,31.168,4
121.534,31.299,2
121.48,31.333,5
121.383,31.22,3
121.4,31.261,0
121.43,31.297,0
121.375,31.314,3
121.356,31.226,3
121.449,31.226,0
121.414,31.153,4
121.448,31.298,5
121.543,31.311,2
121.459,31.229,1
121.448,31.263,0
121.404,31.165,4
121.482,31.218,1
121.402,31.122,4
121.408,31.314,5
121.507,31.268,2
121.393,31.101,4
121.468,31.198,1
121.519,31.225,1
121.501,31.261,2
121.542,31.292,2
121.336,31.092,4
121.546,31.276,2
121.399,31.105,4
121.487,31.258,2
121.384,31.314,3
121.482,31.21,1
121.469,31.249,0
121.432,31.146,4
121.528,31.266,2
121.434,31.273,0
121.366,31.217,3
121.526,31.256,2
121.475,31.334,5
121.4,31.142,4
121.534,31.331,2
121.486,31.212,1
121.384,31.134,4
121.527,31.264,2
121.399,31.245,0
121.559,31.275,2
121.381,31.32,3
121.535,31.288,2
121.454,31.244,0
121.539,31.15,1
121.531,31.323,2
121.526,31.317,2
121.596,31.25,2
121.459,31.195,1
121.479,31.269,0
121.486,31.25,1
121.532,31.314,2
121.342,31.255,3
121.521,31.261,2
121.567,31.258,2
121.436,31.187,4
121.536,31.255,2
121.526,31.286,2
121.382,31.153,4
121.343,31.255,3
121.485,31.302,5
121.405,31.245,0
121.365,31.28,3
121.401,31.206,4
121.36,31.218,3
121.381,31.253,3
121.509,31.272,2
121.41,31.227,0
121.479,31.289,5
121.531,31.242,2
121.313,31.238,3
121.518,31.308,2
121.461,31.197,1
121.559,31.274,2
121.432,31.143,4
121.526,31.188,1
121.546,31.326,2
121.432,31.136,4
121.468,31.279,0
121.448,31.316,5
121.442,31.188,1
121.431,31.247,0
121.459,31.234,0
121.528,31.21,1
121.51,31.26,2
121.435,31.224,0
121.488,31.224,1
121.416,31.174,4
121.667,31.275,2
121.284,31.201,3
121.52,31.315,2
121.427,31.332,5
121.531,31.314,2
121.518,31.218,1
121.438,31.287,0
121.401,31.264,0
121.466,31.217,1
121.491,31.265,2
121.49,31.248,1
121.459,31.222,1
121.476,31.225,1
121.323,31.241,3
121.5,31.336,5
121.538,31.328,2
121.422,31.206,4
121.546,31.27,2
121.429,31.246,0
121.527,31.255,2
121.407,31.165,4
121.533,31.298,2
121.378,31.264,3
121.381,31.314,3
121.462,31.19,1
121.506,31.388,5
121.507,31.302,2
121.531,31.323,2
121.417,31.284,0
121.422,31.274,0
121.438,31.225,0
121.417,31.202,4
121.52,31.213,1
121.429,31.19,4
121.458,31.268,0
121.46,31.308,5
121.492,31.311,5
121.406,31.279,0
121.391,31.268,3
121.489,31.294,5
121.388,31.186,4
121.295,31.195,3
121.451,31.156,4
121.509,31.289,2
121.538,31.322,2
121.477,31.199,1
121.433,31.233,0
121.517,31.274,2
121.418,31.134,4
121.482,31.234,1
121.354,31.318,3
121.315,31.146,4
121.444,31.26,0
121.423,31.283,0
121.437,31.296,5
121.498,31.26,2
121.396,31.281,0
121.348,31.281,3
121.482,31.203,1
121.427,31.227,0
121.392,31.168,4
121.448,31.306,5
121.474,31.32,5
121.422,31.139,4
121.408,31.315,5
121.46,31.236,0
121.438,31.227,0
121.36,31.209,3
121.494,31.281,2
121.439,31.196,1
121.517,31.303,2
121.484,31.257,0
121.344,31.286,3
121.429,31.212,0
121.531,31.331,2
121.451,31.193,1
121.473,31.315,5
121.495,31.262,2
121.488,31.296,5
121.44,31.312,5
121.34,31.288,3
121.308,31.208,3
121.485,31.306,5
121.476,31.263,0
121.5,31.12,1
121.455,31.223,1
121.392,31.316,3
121.509,31.304,2
121.485,31.302,5
121.426,31.231,0
121.388,31.108,4
121.499,31.28,2
121.514,31.307,2
121.468,31.226,1
121.464,31.27,0
121.463,31.194,1
121.375,31.216,3
121.461,31.192,1
121.405,31.246,0
121.44,31.219,0
121.396,31.172,4
121.491,31.29,2
121.545,31.272,2
121.447,31.324,5
121.48,31.298,5
121.451,31.208,1
121.459,31.195,1
121.335,31.268,3
121.495,31.376,5
121.479,31.22,1
121.34,31.261,3
121.49,31.276,2
121.307,31.265,3
121.393,31.12,4
121.459,31.159,1
121.415,31.219,0
121.532,31.313,2
121.422,31.201,4
121.414,31.212,0
121.315,31.293,3
121.425,31.294,0
121.481,31.28,5
121.345,31.257,3
121.385,31.167,4
121.54,31.303,2
121.491,31.346,5
121.525,31.322,2
121.316,31.194,3
121.513,31.332,2
121.461,31.253,0
121.535,31.292,2
121.356,31.176,4
121.493,31.288,2
121.479,31.32,5
121.489,31.247,1
121.498,31.264,2
121.444,31.26,0
121.519,31.223,1
121.39,31.154,4
121.495,31.39,5
121.455,31.221,1
121.448,31.307,5
121.494,31.343,5
121.51,31.306,2
121.516,31.156,1
121.384,31.172,4
121.546,31.326,2
121.465,31.277,0
121.503,31.282,2
121.375,31.271,3
121.294,31.268,3
121.506,31.321,2
121.499,31.259,2
121.515,31.274,2
121.443,31.181,1
121.572,31.249,2
121.485,31.303,5
121.463,31.274,0
121.593,31.246,2
121.544,31.293,2
121.614,31.218,2
121.311,31.203,3
121.506,31.285,2
121.475,31.271,0
121.498,31.358,5
121.431,31.29,0
121.438,31.311,5
121.37,31.176,4
121.309,31.15,4
121.424,31.213,0
121.506,31.251,2
121.428,31.213,0
121.312,31.113,4
121.546,31.288,2
121.484,31.306,5
121.53,31.328,2
121.396,31.203,4
121.434,31.143,4
121.533,31.295,2
121.37,31.129,4
121.522,31.316,2
121.367,31.236,3
121.535,31.288,2
121.423,31.287,0
121.488,31.311,5
121.442,31.185,1
121.378,31.16,4
121.399,31.174,4
121.435,31.241,0
121.463,31.327,5
121.503,31.265,2
121.362,31.286,3
121.47,31.217,1
121.482,31.228,1
121.447,31.317,5
121.413,31.195,4
121.451,31.246,0
121.419,31.202,4
121.506,31.282,2
121.404,31.203,4
121.431,31.277,0
121.412,31.196,4
121.439,31.135,4
121.514,31.297,2
121.448,31.306,5
121.464,31.291,5
121.497,31.259,2
121.368,31.173,4
121.474,31.283,5
121.362,31.131,4
121.543,31.312,2
121.511,31.315,2
121.383,31.315,3
121.476,31.305,5
121.419,31.267,0
121.55,31.289,2
121.475,31.283,5
121.357,31.242,3
121.406,31.214,0
121.539,31.314,2
121.471,31.244,0
121.297,31.205,3
121.448,31.273,0
121.476,31.208,1
121.383,31.314,3
121.399,31.244,0
121.364,31.218,3
121.42,31.176,4
121.444,31.208,1
121.424,31.162,4
121.489,31.248,1
121.577,31.258,2
121.445,31.253,0
121.485,31.199,1
121.512,31.279,2
121.432,31.181,4
121.527,31.264,2
121.532,31.313,2
121.529,31.328,2
121.444,31.208,1
121.484,31.305,5
121.498,31.394,5
121.363,31.254,3
121.452,31.234,0
121.439,31.287,0
121.435,31.258,0
121.499,31.259,2
121.488,31.393,5
121.528,31.302,2
121.507,31.255,2
121.489,31.247,1
121.464,31.227,1
121.481,31.333,5
121.494,31.286,2
121.579,31.247,2
121.369,31.249,3
121.46,31.236,0
121.398,31.241,0
121.5,31.275,2
121.485,31.211,1
121.362,31.131,4
121.498,31.291,2
121.403,31.284,0
121.506,31.219,1
121.43,31.234,0
121.458,31.242,0
121.442,31.191,1
121.441,31.327,5
121.446,31.307,5
121.449,31.339,5
121.432,31.168,4
121.42,31.284,0
121.485,31.306,5
121.455,31.223,1
121.549,31.231,2
121.403,31.121,4
121.456,31.322,5
121.302,31.27,3
121.515,31.263,2
121.398,31.348,5
121.396,31.281,0
121.446,31.246,0
121.336,31.268,3
121.502,31.241,1
121.504,31.299,2
121.498,31.261,2
121.418,31.173,4
121.461,31.27,0
121.556,31.243,2
121.576,31.257,2
121.358,31.244,3
121.417,31.188,4
121.425,31.329,5
121.416,31.217,0
121.48,31.29,5
121.45,31.236,0
121.432,31.151,4
121.531,31.216,1
121.446,31.343,5
121.469,31.227,1
121.525,31.322,2
121.439,31.017,4
121.331,31.268,3
121.443,31.279,0
121.522,31.266,2
121.466,31.306,5
121.305,31.288,3
121.401,31.232,0
121.481,31.336,5
121.379,31.107,4
121.42,31.141,4
121.402,31.263,0
121.485,31.303,5
121.375,31.172,4
121.431,31.277,0
121.404,31.294,0
121.395,31.231,0
121.477,31.212,1
121.467,31.318,5
121.457,31.231,0
121.35,31.263,3
121.509,31.278,2
121.481,31.302,5
121.429,31.155,4
121.447,31.246,0
121.457,31.282,0
121.484,31.266,2
121.415,31.174,4
121.532,31.331,2
121.433,31.151,4
121.413,31.2,4
121.522,31.279,2
121.515,31.269,2
121.431,31.226,0
121.433,31.308,5
121.375,31.237,3
121.431,31.265,0
121.396,31.17,4
121.48,31.339,5
121.587,31.241,2
121.404,31.279,0
121.491,31.262,2
121.588,31.093,1
121.519,31.298,2
121.464,31.285,5
121.48,31.244,1
121.533,31.331,2
121.506,31.27,2
121.484,31.309,5
121.373,31.356,5
121.448,31.312,5
121.386,31.292,3
121.503,31.319,2
121.437,31.296,5
121.477,31.224,1
121.508,31.251,2
121.553,31.28,2
121.413,31.158,4
121.449,31.212,1
121.514,31.307,2
121.385,31.153,4
121.537,31.289,2
121.417,31.263,0
121.315,31.195,3
121.398,31.17,4
121.319,31.241,3
121.428,31.217,0
121.489,31.294,5
121.484,31.32,5
121.526,31.309,2
121.538,31.315,2
121.476,31.403,5
121.587,31.338,2
121.461,31.211,1
121.386,31.269,3
121.508,31.19,1
121.516,31.272,2
121.466,31.208,1
121.4,31.261,0
121.5,31.344,5
121.526,31.266,2
121.367,31.365,5
121.44,31.323,5
121.399,31.332,5
121.495,31.218,1
121.537,31.306,2
121.343,31.291,3
121.461,31.318,5
121.469,31.325,5
121.49,31.305,5
121.386,31.146,4
121.464,31.326,5
121.474,31.317,5
121.55,31.173,1
121.491,31.225,1
121.544,31.303,2
121.524,31.277,2
121.427,31.172,4
121.494,31.224,1
121.353,31.165,4
121.448,31.284,0
121.541,31.328,2
121.417,31.272,0
121.49,31.28,2
121.481,31.32,5
121.545,31.304,2
121.353,31.145,4
121.545,31.285,2
121.56,31.216,2
121.488,31.262,2
121.518,31.299,2
121.315,31.146,4
121.509,31.289,2
121.35,31.287,3
121.41,31.27,0
121.506,31.302,2
121.44,31.332,5
121.413,31.17,4
121.508,31.297,2
121.421,31.185,4
121.462,31.176,1
121.386,31.189,4
121.484,31.304,5
121.533,31.268,2
121.4,31.199,4
121.409,31.177,4
121.365,31.14,4
121.493,31.282,2
121.452,31.153,4
121.464,31.271,0
121.549,31.226,2
121.422,31.139,4
121.41,31.302,0
121.427,31.268,0
121.381,31.232,3
121.434,31.279,0
121.508,31.272,2
121.443,31.287,0
121.488,31.215,1
121.485,31.219,1
121.528,31.328,2
121.323,31.303,3
121.458,31.294,5
121.594,31.081,1
121.385,31.153,4
121.498,31.306,2
121.442,31.18,4
121.426,31.182,4
121.468,31.207,1
121.348,31.191,4
121.443,31.156,4
121.512,31.293,2
121.436,31.184,4
121.5,31.287,2
121.466,31.23,1
121.419,31.205,4
121.404,31.279,0
121.499,31.204,1
121.398,31.299,0
